timestamp,user_id,role,patient_id,action,department,device,location,label,hour,risk_score,reasons,risk_level
2026-02-02 20:26:36,U201,nurse,P194,view,cardiology,mobile,ICU,0,20,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 18:33:05,U102,doctor,P039,update,neurology,mobile,ICU,0,18,1,Access from mobile device,Normal
2026-02-04 11:30:02,U202,nurse,P117,view,orthopedics,desktop,ward,0,11,0,,Normal
2026-02-04 12:57:41,U301,admin,P199,view,admin,mobile,office,0,12,1,Access from mobile device,Normal
2026-02-01 23:08:32,U102,doctor,P015,view,neurology,mobile,ICU,0,23,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-03 01:05:51,U102,doctor,P035,update,neurology,mobile,ward,0,1,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 17:03:42,U301,admin,P178,view,admin,mobile,office,0,17,1,Access from mobile device,Normal
2026-02-03 00:51:13,U102,doctor,P186,view,orthopedics,desktop,office,1,0,3,Access outside working hours,Normal
2026-02-02 10:02:10,U201,nurse,P117,view,cardiology,desktop,ICU,0,10,0,,Normal
2026-02-01 11:43:19,U201,nurse,P007,view,cardiology,desktop,ward,0,11,0,,Normal
2026-02-05 23:59:35,U102,doctor,P092,update,neurology,desktop,ICU,0,23,3,Access outside working hours,Normal
2026-02-05 14:25:43,U301,admin,P200,view,admin,mobile,office,0,14,1,Access from mobile device,Normal
2026-02-04 14:22:34,U102,doctor,P195,update,neurology,desktop,ICU,0,14,0,,Normal
2026-02-03 14:03:35,U201,nurse,P014,view,cardiology,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-04 12:31:13,U202,nurse,P001,view,orthopedics,desktop,ICU,0,12,0,,Normal
2026-02-04 10:35:23,U102,doctor,P108,view,neurology,mobile,ward,0,10,1,Access from mobile device,Normal
2026-02-03 14:34:24,U202,nurse,P070,view,orthopedics,mobile,ward,0,14,1,Access from mobile device,Normal
2026-02-04 03:09:51,U301,admin,P046,view,admin,mobile,office,0,3,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 10:28:40,U301,admin,P053,view,admin,desktop,office,0,10,0,,Normal
2026-02-04 08:10:20,U101,doctor,P190,view,cardiology,mobile,ICU,0,8,1,Access from mobile device,Normal
2026-02-03 14:35:01,U301,admin,P175,view,admin,desktop,office,0,14,0,,Normal
2026-02-02 13:42:02,U301,admin,P063,export,admin,desktop,office,0,13,6,Export action (data leakage risk),Suspicious
2026-02-04 11:11:20,U201,nurse,P125,view,cardiology,desktop,ICU,0,11,0,,Normal
2026-02-05 16:54:34,U301,admin,P034,view,admin,mobile,office,0,16,1,Access from mobile device,Normal
2026-02-02 14:51:09,U301,admin,P079,view,admin,desktop,office,0,14,0,,Normal
2026-02-02 11:01:15,U202,nurse,P112,view,orthopedics,mobile,ICU,0,11,1,Access from mobile device,Normal
2026-02-05 21:35:46,U301,admin,P121,export,admin,desktop,office,0,21,9,"Access outside working hours, Export action (data leakage risk)",High Risk
2026-02-02 23:39:56,U201,nurse,P110,view,cardiology,desktop,ward,0,23,3,Access outside working hours,Normal
2026-02-05 22:40:18,U101,doctor,P114,update,cardiology,mobile,ward,0,22,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-02 13:06:05,U202,nurse,P179,view,orthopedics,mobile,ward,0,13,1,Access from mobile device,Normal
2026-02-04 21:30:11,U102,doctor,P145,view,neurology,mobile,ward,0,21,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 02:00:00,U301,admin,P065,export,admin,desktop,home,1,2,12,"Access outside working hours, Export action (data leakage risk), Access from home location",High Risk
2026-02-02 14:10:36,U101,doctor,P147,update,cardiology,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-02 16:21:12,U201,nurse,P044,view,cardiology,desktop,ward,0,16,0,,Normal
2026-02-05 09:22:59,U101,doctor,P122,view,cardiology,mobile,ICU,0,9,1,Access from mobile device,Normal
2026-02-05 15:36:08,U102,doctor,P101,view,neurology,mobile,ward,0,15,1,Access from mobile device,Normal
2026-02-04 10:55:40,U101,doctor,P095,view,cardiology,mobile,ICU,0,10,1,Access from mobile device,Normal
2026-02-03 16:34:01,U101,doctor,P108,view,cardiology,desktop,ward,0,16,0,,Normal
2026-02-04 18:50:34,U201,nurse,P064,view,cardiology,mobile,ward,0,18,1,Access from mobile device,Normal
2026-02-02 13:33:38,U101,doctor,P193,view,cardiology,desktop,ICU,0,13,0,,Normal
2026-02-05 11:03:52,U201,nurse,P085,view,cardiology,desktop,ward,0,11,0,,Normal
2026-02-01 10:05:58,U202,nurse,P192,view,orthopedics,mobile,ICU,0,10,1,Access from mobile device,Normal
2026-02-03 10:45:47,U101,doctor,P082,view,cardiology,desktop,ward,0,10,0,,Normal
2026-02-04 17:06:41,U102,doctor,P146,update,neurology,mobile,ward,0,17,1,Access from mobile device,Normal
2026-02-02 11:21:05,U101,doctor,P112,view,cardiology,mobile,ICU,0,11,1,Access from mobile device,Normal
2026-02-04 09:53:20,U101,doctor,P085,view,cardiology,desktop,ward,0,9,0,,Normal
2026-02-04 13:24:06,U301,admin,P107,export,admin,mobile,office,0,13,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-02 13:41:54,U101,doctor,P182,view,cardiology,desktop,ward,0,13,0,,Normal
2026-02-05 14:43:31,U301,admin,P198,export,admin,mobile,office,0,14,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-03 14:50:56,U202,nurse,P145,view,orthopedics,desktop,ward,0,14,0,,Normal
2026-02-01 09:55:02,U101,doctor,P023,update,cardiology,mobile,ICU,0,9,1,Access from mobile device,Normal
2026-02-05 23:30:12,U301,admin,P084,export,admin,mobile,home,1,23,13,"Access outside working hours, Export action (data leakage risk), Access from home location, Access from mobile device",High Risk
2026-02-01 09:22:30,U202,nurse,P104,view,orthopedics,desktop,ICU,0,9,0,,Normal
2026-02-03 08:36:28,U202,nurse,P048,view,orthopedics,mobile,ward,0,8,1,Access from mobile device,Normal
2026-02-03 14:38:25,U201,nurse,P197,view,cardiology,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-02 11:05:39,U102,doctor,P001,update,neurology,mobile,ICU,0,11,1,Access from mobile device,Normal
2026-02-01 16:47:45,U102,doctor,P079,view,neurology,mobile,ICU,0,16,1,Access from mobile device,Normal
2026-02-02 13:58:37,U102,doctor,P080,view,neurology,mobile,ward,0,13,1,Access from mobile device,Normal
2026-02-03 14:39:37,U202,nurse,P026,view,orthopedics,desktop,ICU,0,14,0,,Normal
2026-02-05 03:07:15,U202,nurse,P023,view,admin,mobile,home,1,3,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-02 15:24:47,U102,doctor,P075,update,neurology,desktop,ward,0,15,0,,Normal
2026-02-02 12:59:09,U101,doctor,P089,view,cardiology,desktop,ward,0,12,0,,Normal
2026-02-02 11:41:05,U102,doctor,P036,view,neurology,mobile,ICU,0,11,1,Access from mobile device,Normal
2026-02-04 18:09:53,U101,doctor,P102,update,cardiology,mobile,ward,0,18,1,Access from mobile device,Normal
2026-02-05 13:59:53,U101,doctor,P119,update,cardiology,desktop,ward,0,13,0,,Normal
2026-02-04 14:08:48,U101,doctor,P135,view,cardiology,desktop,ward,0,14,0,,Normal
2026-02-03 18:10:19,U301,admin,P079,export,admin,mobile,office,0,18,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-03 12:36:17,U202,nurse,P095,view,orthopedics,desktop,ward,0,12,0,,Normal
2026-02-05 09:36:32,U201,nurse,P147,view,cardiology,desktop,ICU,0,9,0,,Normal
2026-02-02 16:42:37,U202,nurse,P111,view,orthopedics,desktop,ICU,0,16,0,,Normal
2026-02-03 16:51:05,U101,doctor,P006,view,cardiology,mobile,ICU,0,16,1,Access from mobile device,Normal
2026-02-01 11:32:47,U101,doctor,P124,view,cardiology,mobile,ICU,0,11,1,Access from mobile device,Normal
2026-02-05 18:51:42,U202,nurse,P166,view,orthopedics,desktop,ward,0,18,0,,Normal
2026-02-04 14:34:43,U101,doctor,P115,update,cardiology,desktop,ICU,0,14,0,,Normal
2026-02-05 17:09:06,U301,admin,P150,view,admin,mobile,office,0,17,1,Access from mobile device,Normal
2026-02-01 12:26:11,U101,doctor,P040,update,cardiology,desktop,ward,0,12,0,,Normal
2026-02-02 14:36:53,U102,doctor,P196,view,neurology,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-05 11:53:49,U101,doctor,P061,update,cardiology,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-05 10:19:33,U301,admin,P004,export,admin,desktop,office,0,10,6,Export action (data leakage risk),Suspicious
2026-02-02 16:25:27,U301,admin,P103,view,admin,desktop,office,0,16,0,,Normal
2026-02-04 01:16:08,U202,nurse,P175,view,cardiology,mobile,office,1,1,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 00:53:33,U202,nurse,P087,view,orthopedics,mobile,ward,0,0,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 11:59:15,U101,doctor,P057,update,cardiology,desktop,ward,0,11,0,,Normal
2026-02-04 15:38:34,U301,admin,P184,view,admin,desktop,office,0,15,0,,Normal
2026-02-02 03:38:56,U102,doctor,P124,view,admin,mobile,office,1,3,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-05 19:22:22,U301,admin,P146,view,admin,mobile,office,0,19,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-05 12:30:39,U102,doctor,P094,update,neurology,mobile,ward,0,12,1,Access from mobile device,Normal
2026-02-04 02:49:30,U101,doctor,P165,update,cardiology,mobile,ward,0,2,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 14:58:41,U301,admin,P062,view,admin,desktop,office,0,14,0,,Normal
2026-02-04 13:00:27,U301,admin,P126,view,admin,mobile,office,0,13,1,Access from mobile device,Normal
2026-02-02 14:26:58,U202,nurse,P003,view,orthopedics,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-04 11:08:51,U101,doctor,P160,view,cardiology,desktop,ward,0,11,0,,Normal
2026-02-03 12:14:59,U102,doctor,P045,view,neurology,mobile,ward,0,12,1,Access from mobile device,Normal
2026-02-03 00:49:15,U101,doctor,P007,view,orthopedics,desktop,office,1,0,3,Access outside working hours,Normal
2026-02-02 22:42:50,U301,admin,P055,export,admin,mobile,office,0,22,10,"Access outside working hours, Export action (data leakage risk), Access from mobile device",High Risk
2026-02-05 11:08:32,U202,nurse,P120,view,orthopedics,desktop,ward,0,11,0,,Normal
2026-02-03 10:29:39,U201,nurse,P062,view,cardiology,mobile,ward,0,10,1,Access from mobile device,Normal
2026-02-04 02:09:07,U202,nurse,P164,view,cardiology,desktop,office,1,2,3,Access outside working hours,Normal
2026-02-03 14:24:44,U202,nurse,P169,view,orthopedics,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-02 22:07:45,U102,doctor,P157,view,orthopedics,desktop,office,1,22,3,Access outside working hours,Normal
2026-02-01 02:07:43,U201,nurse,P162,view,orthopedics,desktop,home,1,2,6,"Access outside working hours, Access from home location",Suspicious
2026-02-04 15:54:20,U301,admin,P105,view,admin,mobile,office,0,15,1,Access from mobile device,Normal
2026-02-03 12:19:17,U201,nurse,P077,view,cardiology,desktop,ward,0,12,0,,Normal
2026-02-03 12:26:33,U101,doctor,P064,view,cardiology,desktop,ICU,0,12,0,,Normal
2026-02-04 13:51:29,U202,nurse,P022,view,orthopedics,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-03 10:35:02,U202,nurse,P062,view,orthopedics,desktop,ICU,0,10,0,,Normal
2026-02-02 08:19:10,U202,nurse,P018,view,orthopedics,mobile,ward,0,8,1,Access from mobile device,Normal
2026-02-01 18:08:17,U102,doctor,P163,update,neurology,mobile,ICU,0,18,1,Access from mobile device,Normal
2026-02-02 16:37:19,U201,nurse,P087,view,cardiology,desktop,ward,0,16,0,,Normal
2026-02-05 11:22:19,U301,admin,P026,export,admin,desktop,office,0,11,6,Export action (data leakage risk),Suspicious
2026-02-01 16:48:10,U102,doctor,P188,view,neurology,desktop,ward,0,16,0,,Normal
2026-02-03 21:51:19,U301,admin,P036,export,admin,mobile,office,0,21,10,"Access outside working hours, Export action (data leakage risk), Access from mobile device",High Risk
2026-02-05 02:17:37,U101,doctor,P104,view,orthopedics,desktop,office,1,2,3,Access outside working hours,Normal
2026-02-04 09:57:54,U102,doctor,P013,update,neurology,desktop,ward,0,9,0,,Normal
2026-02-01 09:34:18,U101,doctor,P176,view,cardiology,mobile,ward,0,9,1,Access from mobile device,Normal
2026-02-01 16:43:08,U102,doctor,P012,view,neurology,desktop,ICU,0,16,0,,Normal
2026-02-02 15:09:38,U201,nurse,P181,view,cardiology,desktop,ward,0,15,0,,Normal
2026-02-05 22:57:57,U202,nurse,P141,view,cardiology,desktop,office,1,22,3,Access outside working hours,Normal
2026-02-02 13:23:06,U202,nurse,P105,view,orthopedics,desktop,ICU,0,13,0,,Normal
2026-02-03 13:49:00,U201,nurse,P123,view,cardiology,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-03 23:51:49,U201,nurse,P048,view,neurology,desktop,office,1,23,3,Access outside working hours,Normal
2026-02-02 21:54:09,U102,doctor,P160,update,neurology,mobile,ward,0,21,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-03 11:18:45,U301,admin,P089,export,admin,desktop,office,0,11,6,Export action (data leakage risk),Suspicious
2026-02-05 01:32:06,U201,nurse,P040,view,orthopedics,mobile,office,1,1,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 15:16:46,U201,nurse,P055,view,cardiology,desktop,ICU,0,15,0,,Normal
2026-02-03 01:52:35,U201,nurse,P094,view,cardiology,mobile,ICU,0,1,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-03 11:37:09,U102,doctor,P186,update,neurology,desktop,ICU,0,11,0,,Normal
2026-02-01 11:38:45,U102,doctor,P197,view,neurology,desktop,ward,0,11,0,,Normal
2026-02-04 01:05:11,U301,admin,P189,view,admin,desktop,office,0,1,3,Access outside working hours,Normal
2026-02-03 10:52:15,U101,doctor,P171,update,cardiology,mobile,ward,0,10,1,Access from mobile device,Normal
2026-02-03 07:45:28,U102,doctor,P146,update,neurology,mobile,ward,0,7,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-03 10:28:38,U301,admin,P186,view,admin,desktop,office,0,10,0,,Normal
2026-02-04 13:19:16,U202,nurse,P012,view,orthopedics,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-04 01:00:32,U102,doctor,P090,view,orthopedics,mobile,office,1,1,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 17:53:04,U301,admin,P164,view,admin,mobile,office,0,17,1,Access from mobile device,Normal
2026-02-05 11:00:45,U301,admin,P094,view,admin,desktop,office,0,11,0,,Normal
2026-02-01 06:43:32,U202,nurse,P089,view,orthopedics,mobile,ICU,0,6,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 14:21:17,U102,doctor,P089,view,neurology,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-03 14:47:28,U101,doctor,P115,update,cardiology,mobile,ward,0,14,1,Access from mobile device,Normal
2026-02-02 16:51:40,U101,doctor,P154,view,cardiology,mobile,ward,0,16,1,Access from mobile device,Normal
2026-02-05 16:13:45,U101,doctor,P130,view,cardiology,mobile,ward,0,16,1,Access from mobile device,Normal
2026-02-01 13:33:32,U102,doctor,P024,view,neurology,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-04 16:14:45,U202,nurse,P013,view,orthopedics,mobile,ward,0,16,1,Access from mobile device,Normal
2026-02-04 15:37:15,U202,nurse,P152,view,orthopedics,mobile,ICU,0,15,1,Access from mobile device,Normal
2026-02-02 12:20:44,U201,nurse,P032,view,cardiology,desktop,ICU,0,12,0,,Normal
2026-02-02 12:55:05,U202,nurse,P139,view,orthopedics,desktop,ICU,0,12,0,,Normal
2026-02-04 12:52:39,U301,admin,P036,view,admin,desktop,office,0,12,0,,Normal
2026-02-04 14:51:18,U202,nurse,P196,view,orthopedics,desktop,ICU,0,14,0,,Normal
2026-02-03 01:57:02,U101,doctor,P154,view,cardiology,desktop,ICU,0,1,3,Access outside working hours,Normal
2026-02-05 16:36:13,U101,doctor,P142,update,cardiology,mobile,ICU,0,16,1,Access from mobile device,Normal
2026-02-03 13:34:49,U301,admin,P078,view,admin,mobile,office,0,13,1,Access from mobile device,Normal
2026-02-02 16:25:08,U301,admin,P095,view,admin,desktop,office,0,16,0,,Normal
2026-02-01 22:13:19,U201,nurse,P028,view,orthopedics,desktop,home,1,22,6,"Access outside working hours, Access from home location",Suspicious
2026-02-05 15:37:35,U301,admin,P130,view,admin,mobile,office,0,15,1,Access from mobile device,Normal
2026-02-04 09:15:22,U101,doctor,P066,update,cardiology,desktop,ward,0,9,0,,Normal
2026-02-04 10:16:38,U301,admin,P051,view,admin,mobile,office,0,10,1,Access from mobile device,Normal
2026-02-01 13:35:59,U202,nurse,P165,view,orthopedics,mobile,ward,0,13,1,Access from mobile device,Normal
2026-02-03 12:29:41,U101,doctor,P024,update,cardiology,mobile,ICU,0,12,1,Access from mobile device,Normal
2026-02-03 22:55:32,U301,admin,P187,view,admin,desktop,office,0,22,3,Access outside working hours,Normal
2026-02-05 13:15:41,U201,nurse,P020,view,cardiology,desktop,ICU,0,13,0,,Normal
2026-02-01 00:55:36,U202,nurse,P042,view,orthopedics,mobile,ward,0,0,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-02 13:19:04,U101,doctor,P161,view,cardiology,desktop,ICU,0,13,0,,Normal
2026-02-04 07:09:52,U101,doctor,P167,update,cardiology,mobile,ward,0,7,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 02:09:29,U301,admin,P172,export,admin,desktop,home,1,2,12,"Access outside working hours, Export action (data leakage risk), Access from home location",High Risk
2026-02-04 15:38:45,U102,doctor,P130,view,neurology,mobile,ICU,0,15,1,Access from mobile device,Normal
2026-02-04 15:59:32,U301,admin,P169,view,admin,desktop,office,0,15,0,,Normal
2026-02-02 19:14:26,U201,nurse,P098,view,cardiology,mobile,ward,0,19,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-03 15:55:35,U201,nurse,P054,view,cardiology,desktop,ICU,0,15,0,,Normal
2026-02-03 01:02:32,U202,nurse,P147,view,cardiology,desktop,home,1,1,6,"Access outside working hours, Access from home location",Suspicious
2026-02-01 11:28:19,U202,nurse,P179,view,orthopedics,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-04 10:11:59,U101,doctor,P031,view,cardiology,mobile,ward,0,10,1,Access from mobile device,Normal
2026-02-01 09:31:56,U201,nurse,P114,view,cardiology,mobile,ICU,0,9,1,Access from mobile device,Normal
2026-02-04 11:39:40,U301,admin,P191,export,admin,desktop,office,0,11,6,Export action (data leakage risk),Suspicious
2026-02-05 12:48:57,U301,admin,P109,view,admin,mobile,office,0,12,1,Access from mobile device,Normal
2026-02-03 11:52:49,U202,nurse,P197,view,orthopedics,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-02 13:36:40,U101,doctor,P177,update,cardiology,mobile,ward,0,13,1,Access from mobile device,Normal
2026-02-01 11:25:44,U202,nurse,P191,view,orthopedics,mobile,ICU,0,11,1,Access from mobile device,Normal
2026-02-05 09:30:31,U201,nurse,P065,view,cardiology,desktop,ward,0,9,0,,Normal
2026-02-05 11:14:04,U202,nurse,P034,view,orthopedics,desktop,ward,0,11,0,,Normal
2026-02-02 05:03:01,U201,nurse,P170,view,cardiology,desktop,ward,0,5,3,Access outside working hours,Normal
2026-02-04 22:03:12,U301,admin,P179,export,admin,desktop,home,1,22,12,"Access outside working hours, Export action (data leakage risk), Access from home location",High Risk
2026-02-05 11:37:02,U202,nurse,P095,view,orthopedics,desktop,ICU,0,11,0,,Normal
2026-02-05 22:26:43,U301,admin,P177,export,admin,mobile,office,0,22,10,"Access outside working hours, Export action (data leakage risk), Access from mobile device",High Risk
2026-02-05 08:08:12,U102,doctor,P115,update,neurology,mobile,ICU,0,8,1,Access from mobile device,Normal
2026-02-03 09:16:41,U201,nurse,P004,view,cardiology,mobile,ward,0,9,1,Access from mobile device,Normal
2026-02-02 22:25:42,U301,admin,P165,export,admin,mobile,office,1,22,10,"Access outside working hours, Export action (data leakage risk), Access from mobile device",High Risk
2026-02-05 16:19:53,U202,nurse,P083,view,orthopedics,desktop,ward,0,16,0,,Normal
2026-02-01 18:05:07,U102,doctor,P185,view,neurology,mobile,ICU,0,18,1,Access from mobile device,Normal
2026-02-01 14:30:19,U101,doctor,P111,update,cardiology,desktop,ICU,0,14,0,,Normal
2026-02-05 11:13:22,U301,admin,P097,view,admin,desktop,office,0,11,0,,Normal
2026-02-01 11:52:55,U101,doctor,P002,update,cardiology,desktop,ward,0,11,0,,Normal
2026-02-04 12:30:14,U201,nurse,P191,view,cardiology,desktop,ICU,0,12,0,,Normal
2026-02-03 14:22:22,U101,doctor,P044,update,cardiology,mobile,ward,0,14,1,Access from mobile device,Normal
2026-02-01 13:58:33,U301,admin,P104,export,admin,desktop,office,0,13,6,Export action (data leakage risk),Suspicious
2026-02-03 08:45:38,U101,doctor,P102,update,cardiology,mobile,ward,0,8,1,Access from mobile device,Normal
2026-02-03 10:27:34,U301,admin,P002,export,admin,desktop,office,0,10,6,Export action (data leakage risk),Suspicious
2026-02-03 11:10:25,U102,doctor,P016,update,neurology,mobile,ICU,0,11,1,Access from mobile device,Normal
2026-02-03 10:58:07,U101,doctor,P036,view,cardiology,mobile,ICU,0,10,1,Access from mobile device,Normal
2026-02-04 11:55:12,U201,nurse,P137,view,cardiology,mobile,ICU,0,11,1,Access from mobile device,Normal
2026-02-01 06:55:32,U201,nurse,P008,view,cardiology,mobile,ICU,0,6,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-05 22:14:33,U201,nurse,P167,view,cardiology,mobile,ICU,0,22,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-05 13:56:43,U102,doctor,P001,update,neurology,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-01 15:42:35,U202,nurse,P090,view,orthopedics,mobile,ward,0,15,1,Access from mobile device,Normal
2026-02-02 16:54:03,U101,doctor,P164,update,cardiology,mobile,ward,0,16,1,Access from mobile device,Normal
2026-02-01 10:10:43,U101,doctor,P095,update,cardiology,desktop,ICU,0,10,0,,Normal
2026-02-04 14:54:39,U202,nurse,P114,view,orthopedics,desktop,ICU,0,14,0,,Normal
2026-02-05 00:50:39,U202,nurse,P021,view,neurology,mobile,office,1,0,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 18:10:38,U102,doctor,P068,view,neurology,mobile,ward,0,18,1,Access from mobile device,Normal
2026-02-04 01:16:49,U301,admin,P050,export,admin,desktop,office,1,1,9,"Access outside working hours, Export action (data leakage risk)",High Risk
2026-02-03 09:04:00,U102,doctor,P002,view,neurology,desktop,ICU,0,9,0,,Normal
2026-02-05 12:25:24,U201,nurse,P147,view,cardiology,desktop,ICU,0,12,0,,Normal
2026-02-01 03:56:47,U101,doctor,P146,view,neurology,desktop,home,1,3,6,"Access outside working hours, Access from home location",Suspicious
2026-02-02 15:58:13,U201,nurse,P066,view,cardiology,mobile,ward,0,15,1,Access from mobile device,Normal
2026-02-04 17:55:43,U101,doctor,P174,view,cardiology,mobile,ICU,0,17,1,Access from mobile device,Normal
2026-02-02 13:28:02,U202,nurse,P037,view,orthopedics,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-05 07:47:56,U102,doctor,P074,update,neurology,desktop,ICU,0,7,3,Access outside working hours,Normal
2026-02-03 11:31:11,U102,doctor,P061,view,neurology,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-05 16:52:48,U102,doctor,P007,view,neurology,desktop,ICU,0,16,0,,Normal
2026-02-01 17:05:05,U102,doctor,P194,update,neurology,desktop,ward,0,17,0,,Normal
2026-02-01 11:29:07,U202,nurse,P020,view,orthopedics,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-03 23:18:54,U301,admin,P159,export,admin,desktop,home,1,23,12,"Access outside working hours, Export action (data leakage risk), Access from home location",High Risk
2026-02-02 12:12:02,U201,nurse,P145,view,cardiology,desktop,ward,0,12,0,,Normal
2026-02-03 18:06:28,U102,doctor,P200,update,neurology,mobile,ICU,0,18,1,Access from mobile device,Normal
2026-02-02 13:36:24,U301,admin,P014,export,admin,mobile,office,0,13,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-05 08:08:01,U102,doctor,P120,view,neurology,mobile,ICU,0,8,1,Access from mobile device,Normal
2026-02-02 13:51:20,U301,admin,P119,export,admin,desktop,office,0,13,6,Export action (data leakage risk),Suspicious
2026-02-01 16:34:00,U101,doctor,P149,view,cardiology,mobile,ward,0,16,1,Access from mobile device,Normal
2026-02-05 00:00:09,U202,nurse,P136,view,neurology,desktop,home,1,0,6,"Access outside working hours, Access from home location",Suspicious
2026-02-02 08:35:26,U102,doctor,P038,view,neurology,desktop,ward,0,8,0,,Normal
2026-02-02 16:04:01,U201,nurse,P078,view,cardiology,mobile,ward,0,16,1,Access from mobile device,Normal
2026-02-04 06:57:30,U201,nurse,P182,view,cardiology,mobile,ward,0,6,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 01:29:09,U201,nurse,P114,view,neurology,mobile,home,1,1,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-01 15:50:23,U102,doctor,P143,view,neurology,desktop,ward,0,15,0,,Normal
2026-02-05 11:18:18,U101,doctor,P006,update,cardiology,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-04 13:22:25,U102,doctor,P100,update,neurology,desktop,ICU,0,13,0,,Normal
2026-02-04 14:04:38,U101,doctor,P036,view,cardiology,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-02 13:56:29,U201,nurse,P072,view,cardiology,desktop,ICU,0,13,0,,Normal
2026-02-05 22:40:13,U102,doctor,P106,view,orthopedics,desktop,home,1,22,6,"Access outside working hours, Access from home location",Suspicious
2026-02-02 13:52:44,U101,doctor,P074,update,cardiology,mobile,ward,0,13,1,Access from mobile device,Normal
2026-02-04 11:33:00,U201,nurse,P117,view,cardiology,desktop,ICU,0,11,0,,Normal
2026-02-05 17:12:49,U201,nurse,P034,view,cardiology,mobile,ICU,0,17,1,Access from mobile device,Normal
2026-02-05 09:30:28,U202,nurse,P158,view,orthopedics,desktop,ICU,0,9,0,,Normal
2026-02-02 09:56:00,U201,nurse,P071,view,cardiology,desktop,ward,0,9,0,,Normal
2026-02-02 08:13:10,U202,nurse,P048,view,orthopedics,desktop,ward,0,8,0,,Normal
2026-02-04 12:18:54,U201,nurse,P100,view,cardiology,desktop,ward,0,12,0,,Normal
2026-02-01 02:12:31,U202,nurse,P115,view,neurology,desktop,home,1,2,6,"Access outside working hours, Access from home location",Suspicious
2026-02-03 03:59:24,U101,doctor,P147,view,cardiology,mobile,ward,0,3,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 10:48:47,U101,doctor,P155,view,cardiology,desktop,ward,0,10,0,,Normal
2026-02-04 12:13:03,U301,admin,P011,view,admin,mobile,office,0,12,1,Access from mobile device,Normal
2026-02-02 09:46:38,U201,nurse,P092,view,cardiology,desktop,ICU,0,9,0,,Normal
2026-02-03 15:15:54,U101,doctor,P063,update,cardiology,desktop,ICU,0,15,0,,Normal
2026-02-02 13:02:05,U101,doctor,P185,view,cardiology,desktop,ward,0,13,0,,Normal
2026-02-02 19:01:58,U202,nurse,P021,view,orthopedics,desktop,ward,0,19,3,Access outside working hours,Normal
2026-02-04 12:25:26,U301,admin,P096,view,admin,mobile,office,0,12,1,Access from mobile device,Normal
